,ids,growth,status
1100,{'SPMDt3pp'},0.7097712093951133,optimal
1101,{'ZNabcpp'},0.0,optimal
1102,{'EAR141x'},0.7097712093951098,optimal
1103,{'ZN2t4'},0.7097712093951981,optimal
1104,{'PC17M_1'},0.7097712093951981,optimal
1105,{'3OAR40'},0.7097712093952071,optimal
1106,{'OPHBDC'},0.0,optimal
1107,{'ALAabc'},0.7097712093951096,optimal
1108,{'FRTT'},-6.34234229229162e-14,optimal
1109,{'4PEPTabcpp'},0.7097712093950733,optimal
1110,{'DMTPHT'},8.245712585937706e-15,optimal
1111,{'TRPS1'},0.7097712093949844,optimal
1112,{'NADDP'},0.70977120939502,optimal
1113,{'GLUTRR'},-3.1606653912101173e-13,optimal
1114,{'HACD7'},0.7097712093951474,optimal
1115,{'PLIPA2A141pp'},0.7097712093951001,optimal
1116,{'ADPRDP'},0.7097712093951001,optimal
1117,{'NTD6'},0.7097712093951001,optimal
1118,{'RBFSa'},-2.4194746852419334e-10,optimal
1119,{'DPHAPC140'},0.7097712093951369,optimal
1120,{'AGM4PA'},0.7097712093951041,optimal
1121,{'NTPP2'},0.7097712093951041,optimal
1122,{'4HMSADM'},0.7097712093951041,optimal
1123,{'CYTBD2pp'},0.7097712093951041,optimal
1124,{'FRD2'},0.7074442272297551,optimal
1125,{'NADPHHR'},0.7097712093951963,optimal
1126,{'GCALDD'},0.7097712093953178,optimal
1127,{'BIOMASS_COFACTORS'},0.0,optimal
1128,{'MALTHXabcpp'},0.709771209395077,optimal
1129,{'THRA'},0.7097712093953632,optimal
1130,{'2HPA2OX'},0.7097712093955901,optimal
1131,{'G3PAT182_9_12'},0.7097712093955901,optimal
1132,{'PLIPA2G141pp'},0.7097712093955901,optimal
1133,{'GLUDGS_HDE_PALM'},0.7097712093955901,optimal
1134,{'TRPS3'},0.7096941276118495,optimal
1135,{'MECDPDH_syn'},0.7097712093962073,optimal
1136,{'DASYN160'},0.7097712093955901,optimal
1137,{'AKP1'},0.7097712093955901,optimal
1138,{'EX_murein4px4p_e'},0.7097712093955901,optimal
1139,{'ALAt2pp'},0.7097712093955901,optimal
1140,{'EX_pro__L_e'},0.7097712093955901,optimal
1141,{'EX_pdima_e'},0.7097712093955901,optimal
1142,{'TCNMM'},0.7097712093955901,optimal
1143,{'PG141abcpp'},0.7097712093955901,optimal
1144,{'NPDPS'},0.7097712093955901,optimal
1145,{'F6Pt6_2pp'},0.7097712093955901,optimal
1146,{'MLDCP1App'},0.7097712093955901,optimal
1147,{'K2L4Aabcpp'},0.7097712093955901,optimal
1148,{'PNSPA'},0.7097712093955901,optimal
1149,{'SQD2_181'},0.7097712093955901,optimal
1150,{'DB4PS'},1.641421169653033e-14,optimal
1151,{'LPLIPAL2ATE120'},0.7097712093950633,optimal
1152,{'SQD2_184_6_9_12_15'},0.7097712093951728,optimal
1153,{'FE3abcpp'},-2.2895463556709824e-15,optimal
1154,{'NTPP6'},0.7097712093951312,optimal
1155,{'CYSabcpp'},0.7097712093950557,optimal
1156,{'DRBK'},0.7097712093950557,optimal
1157,{'SO3abcpp'},0.7097712093950557,optimal
1158,{'ALKP'},0.7097712093950557,optimal
1159,{'CYNTAH'},0.7097712093950557,optimal
1160,{'FRUptspp'},0.7097712093950557,optimal
1161,{'DM_h2_c'},0.7097712093950557,optimal
1162,{'AGM4Pt2pp'},0.7097712093950557,optimal
1163,{'MG2tex'},0.7097712093950557,optimal
1164,{'THMDt2pp'},0.7097712093950557,optimal
1165,{'THRA2'},0.7097712093950557,optimal
1166,{'ACOAD6f'},0.6222630106026378,optimal
1167,{'MDDCP1ex'},0.7097712093953791,optimal
1168,{'EX_xyl__D_e'},0.7097712093951197,optimal
1169,{'DHPPD'},0.7097712093951197,optimal
1170,{'HEXt2rpp'},0.7097712093951197,optimal
1171,{'POR_1'},0.7097712093951197,optimal
1172,{'2PDCLH'},0.7097712093951493,optimal
1173,{'GLCS1'},0.6427504355683433,optimal
1174,{'NDH_1_4_um_copy1'},0.7097712093951436,optimal
1175,{'2HESR'},0.709771209395163,optimal
1176,{'LPLIPAL2ATG120'},0.709771209395163,optimal
1177,{'ECOAH8'},0.709771209395163,optimal
1178,{'BTS3r'},0.709771209395163,optimal
1179,{'GLCt2pp'},0.709771209395163,optimal
1180,{'NTD5pp'},0.709771209395163,optimal
1181,{'PHYTFDH1'},0.709771209395163,optimal
1182,{'XPPT'},0.709771209395163,optimal
1183,{'NIT1b_1'},0.709771209395163,optimal
1184,{'PE180abcpp'},0.709771209395163,optimal
1185,{'ALAR'},0.7097712093951735,optimal
1186,{'EX_glucan1500_e'},0.7097712093951412,optimal
1187,{'FACOAL50It2pp'},0.7097712093951412,optimal
1188,{'AGPAT181'},0.7097712093951412,optimal
1189,{'GLCS3'},0.7097712093951412,optimal
1190,{'MALTTRtexi'},0.7097712093951412,optimal
1191,{'XTSNt2rpp'},0.7097712093951412,optimal
1192,{'EX_octa_e'},0.7097712093951412,optimal
1193,{'TYRt2rpp'},0.7097712093951412,optimal
1194,{'EX_spmd_e'},0.7097712093951412,optimal
1195,{'3NTD7pp'},0.7097712093951412,optimal
1196,{'ASPCT'},1.379432187154682e-14,optimal
1197,{'MPTG'},1.538761472575221e-15,optimal
1198,{'EX_kdo2lipid4_e'},0.7097712093950689,optimal
1199,{'COLIPAabcex'},0.7097712093951483,optimal
1200,{'PAPA161'},0.7097712093951483,optimal
1201,{'GLNTRAT'},0.7097712093951483,optimal
1202,{'LPLIPAL2G161'},0.7097712093951483,optimal
1203,{'CYSTA'},0.7097712093951483,optimal
1204,{'ADCL'},0.0,optimal
1205,{'PAPPT3'},1.3615364989458197e-13,optimal
1206,{'EX_pi_e'},0.6798438350801921,optimal
1207,{'OMCDC'},4.841396773312002e-15,optimal
1208,{'UREAabcpp'},0.7097712093951338,optimal
1209,{'DPCOAK'},-1.1069644913146705e-11,optimal
1210,{'BTS5'},0.7097712093954462,optimal
1211,{'CRTNh'},0.7097712093949795,optimal
1212,{'EX_cynt_e'},0.7097712093949795,optimal
1213,{'FACOAL40t2pp'},0.7097712093949795,optimal
1214,{'POR5'},0.6571710985276046,optimal
1215,{'C141SN'},0.7097712093951544,optimal
1216,{'EX_akg_e'},0.709771209395201,optimal
1217,{'2HPTCOAT'},0.709771209395201,optimal
1218,{'EX_etoh_e'},0.709771209395201,optimal
1219,{'3HBZtex'},0.709771209395201,optimal
1220,{'MNtex'},0.7097712089515742,optimal
1221,{'NDPK5'},0.7097712093951672,optimal
1222,{'MOTH1'},0.7097712093951658,optimal
1223,{'EX_agm_e'},0.7097712093951658,optimal
1224,{'AMID3'},0.7097712093951658,optimal
1225,{'CA2abc'},0.7097712093951658,optimal
1226,{'PGPP_OLE_PALM'},0.7097712093951658,optimal
1227,{'CUt2pp'},0.7097712093951658,optimal
1228,{'FE3DHBZStonex'},0.7097712093951658,optimal
1229,{'EX_ura_e'},0.7097712093951658,optimal
1230,{'EX_dcmp_e'},0.7097712093951658,optimal
1231,{'EX_photon430_e'},0.7097712093951658,optimal
1232,{'SQLC2'},0.7097712093951658,optimal
1233,{'APH160'},0.6902147988643207,optimal
1234,{'UDPKAAT'},0.7097712093951419,optimal
1235,{'PCHLDA430'},0.7097712093951525,optimal
1236,{'SHS1'},0.7097712093951525,optimal
1237,{'MCTP1Bpp'},0.709771209395099,optimal
1238,{'CYOO2pp'},0.6891294113212704,optimal
1239,{'TARTRtpp'},0.709771209395114,optimal
1240,{'PANTS'},-5.369280600801977e-13,optimal
1241,{'TMDPP'},0.7097712093951715,optimal
1242,{'PSP_L'},0.709771209395099,optimal
1243,{'GTHRDHpp'},0.709771209395099,optimal
1244,{'NADH9'},0.709771209395099,optimal
1245,{'BSCT'},0.7097711080371122,optimal
1246,{'DMSOR2pp'},0.7097712093950703,optimal
1247,{'F6Ptex'},0.709771209395099,optimal
1248,{'GAPD'},0.7044904625368539,optimal
1249,{'FALGTHLs'},0.7097702705910871,optimal
1250,{'GTMLT'},0.7097712093950292,optimal
1251,{'E4PD'},0.7097712093949954,optimal
1252,{'METTRS'},0.7097712093949954,optimal
1253,{'NDPK8'},0.7097712093949954,optimal
1254,{'EX_g6p_e'},0.7097712093950873,optimal
1255,{'PTRCtex'},0.7097712093950873,optimal
1256,{'HPACOAT'},0.7097712093950873,optimal
1257,{'DCTPD2'},0.7097712093950873,optimal
1258,{'HSK'},0.0,optimal
1259,{'BETALDHx'},0.7097712093948386,optimal
1260,{'ILETRS'},0.7097712093952266,optimal
1261,{'G3PAT1819Z_1'},0.7097712093952266,optimal
1262,{'EX_tre_e'},0.7097712093952266,optimal
1263,{'ADCPS2'},0.0,optimal
1264,{'ARBTNabcpp'},0.7097712093950842,optimal
1265,{'R05224_1'},0.709771209395123,optimal
1266,{'IPMD'},1.0647057831831984e-15,optimal
1267,{'MLTP1'},0.7097712093951646,optimal
1268,{'CINNMtex'},0.7097712093952582,optimal
1269,{'EX_bo3_e'},0.0,optimal
1270,{'PLIPA2E181pp'},0.7097712093950937,optimal
1271,{'ACOATA'},0.7097712093950928,optimal
1272,{'MOTS4'},0.7097712093950928,optimal
1273,{'GLCDBRAN3'},0.6531797959656811,optimal
1274,{'EX_dtmp_e'},0.709771209395171,optimal
1275,{'PPNCL'},0.7097712093950928,optimal
1276,{'EX_ump_e'},0.7097712093950928,optimal
1277,{'TYRL'},0.7097712093950928,optimal
1278,{'ANPRT'},1.0883730415870868e-14,optimal
1279,{'CTECOAI6'},0.7097712093951293,optimal
1280,{'EX_ala__D_e'},0.709771209395186,optimal
1281,{'PPK'},0.6672170597486387,optimal
1282,{'PUACGAMS'},0.7097712093952299,optimal
1283,{'DCTPD'},0.709771209395131,optimal
1284,{'METtex'},0.709771209395131,optimal
1285,{'MOTS1'},0.709771209395131,optimal
1286,{'G3PD2_1'},0.709771209395131,optimal
1287,{'THIORDXi'},0.709771209395131,optimal
1288,{'EX_cell500_e'},0.709771209395131,optimal
1289,{'MTHFR3_1'},0.709771209395131,optimal
1290,{'LPLIPAL2ATE160'},0.709771209395131,optimal
1291,{'CITMtex'},0.709771209395131,optimal
1292,{'TKT2'},0.7072729699263469,optimal
1293,{'HACD3i'},0.7097712093950928,optimal
1294,{'UAGCVT'},2.7610284463138465e-16,optimal
1295,{'PRUK'},0.7097712093951304,optimal
1296,{'POAACR'},0.7097712093952268,optimal
1297,{'DGDGS_HDE_PALM'},0.7097712093952268,optimal
1298,{'BGLA1'},0.7097712093952268,optimal
1299,{'LPLIPAL2G120'},0.7097712093952268,optimal
1300,{'INStex'},0.7097712093952268,optimal
1301,{'CA2t3pp'},0.7097712093952268,optimal
1302,{'LPLIPAL1A160pp'},0.7097712093952268,optimal
1303,{'PSSA180'},0.7097712093952268,optimal
1304,{'FMNRy_1'},0.7097712093952268,optimal
1305,{'THD2pp'},0.7097712093951328,optimal
1306,{'CD2t4'},0.7097712093951328,optimal
1307,{'UAPGR'},4.708899668209511e-15,optimal
1308,{'MOTH2'},0.7097712093951393,optimal
1309,{'3OAS80'},4.90646859075583e-11,optimal
1310,{'PDX5POi'},0.0,optimal
1311,{'G3PAT183_6_9_12'},0.7097712093951289,optimal
1312,{'ASR2'},0.7097712093950929,optimal
1313,{'MICITDr'},0.7097712093950929,optimal
1314,{'ENLIPAabctex'},0.7097712093950929,optimal
1315,{'EX_hqn_e'},0.7097712093950929,optimal
1316,{'CYTK2'},0.7097712093950929,optimal
1317,{'KAS15'},0.7097712093950942,optimal
1318,{'Nat_Kpp'},0.7097712093952395,optimal
1319,{'G3PAT180'},0.7097712093952395,optimal
1320,{'MTHFD2i'},0.7097712093952395,optimal
1321,{'PE181abcpp'},0.7097712093951744,optimal
1322,{'CYRDAAT'},0.0,optimal
1323,{'HYD2pp'},0.7097712093951288,optimal
1324,{'SBTPD'},0.7097712093952683,optimal
1325,{'EX_mand_e'},0.7097712093952683,optimal
1326,{'DMQMT'},0.7097712093952683,optimal
1327,{'PUACGAMtr'},0.7097712093952683,optimal
1328,{'AMPtex'},0.7097712093952683,optimal
1329,{'4CHSOX'},0.7097712093952683,optimal
1330,{'ABTA'},0.7097712093952683,optimal
1331,{'UAG2E'},0.7097712093952683,optimal
1332,{'LACD'},0.7097712093952683,optimal
1333,{'NADPHHS'},0.7097712093952683,optimal
1334,{'EAR141y'},0.7097712093952683,optimal
1335,{'ALDD2x'},0.7097712093952452,optimal
1336,{'BZFpp'},0.7097712093951802,optimal
1337,{'PItex'},0.7097712093951802,optimal
1338,{'PLIPA2A160pp'},0.7097712093951802,optimal
1339,{'LPLIPAL1A120pp'},0.7097712093951802,optimal
1340,{'PGPS_OLE_PALM'},0.7097712093951802,optimal
1341,{'ICL'},0.7097712093951802,optimal
1342,{'APATr'},0.7097712093951802,optimal
1343,{'ASPOb'},0.7097712093951802,optimal
1344,{'RU5PP'},0.7097712093951802,optimal
1345,{'EX_cmp_e'},0.7097712093951802,optimal
1346,{'LPLIPAL1E160pp'},0.7097712093951802,optimal
1347,{'SQDGS_PALM_PALM'},0.7097712093951802,optimal
1348,{'FEENTERtex'},0.7097712093951802,optimal
1349,{'CITMtpp'},0.7097712093951802,optimal
1350,{'OPMEACPD'},-1.8644966425057496e-15,optimal
1351,{'APH120'},0.7097712093951832,optimal
1352,{'UDPDPS'},0.7097712093951241,optimal
1353,{'ACOAD2f'},0.6222630106026206,optimal
1354,{'5DGLCNtex'},0.7097712093950748,optimal
1355,{'UAMAS'},-5.876451185416701e-16,optimal
1356,{'ARAI'},0.7097712093951786,optimal
1357,{'Kabc'},0.7097712093950519,optimal
1358,{'OHEDH'},0.7097712093950519,optimal
1359,{'TYRTRS'},0.7097712093950519,optimal
1360,{'FUM'},0.6929666476646125,optimal
1361,{'HCO3E'},0.7090028786428381,optimal
1362,{'Kt2pp'},0.7097712093951307,optimal
1363,{'MALDtex'},0.7097712093950562,optimal
1364,{'INSt2pp'},0.7097712093950562,optimal
1365,{'AGM3PH'},0.7097712093950562,optimal
1366,{'XAND'},0.7097712093950562,optimal
1367,{'ACP1p'},0.7097712093950562,optimal
1368,{'FACOAE80'},0.7097712093950562,optimal
1369,{'ACS2'},0.7097712093950562,optimal
1370,{'TSULabcpp'},0.7097712093950562,optimal
1371,{'NH4tex'},0.7097712093950562,optimal
1372,{'ACOAD3f'},0.6222630106026155,optimal
1373,{'EX_tsul_e'},0.7097712093950743,optimal
1374,{'ACACt2pp'},0.7097712093951624,optimal
1375,{'PLIPA2G120pp'},0.7097712093951624,optimal
1376,{'ADK3'},0.7097712093951624,optimal
1377,{'RBP4E'},0.7097712093951624,optimal
1378,{'UGLDDS2_1'},0.7097712093951624,optimal
1379,{'MOAT'},0.7097712093951624,optimal
1380,{'NDPK3'},0.7097712093951624,optimal
1381,{'FACOAL100t2pp'},0.7097712093951796,optimal
1382,{'GLYCLTDx'},0.7097712093951796,optimal
1383,{'KARA2'},0.7097712093951818,optimal
1384,{'LPADSS2'},0.7097712093951597,optimal
1385,{'GLCabcpp'},0.7097712093951597,optimal
1386,{'H2ASE_syn'},0.7097712093951597,optimal
1387,{'MTI'},0.7097712093951597,optimal
1388,{'PMANM'},0.7097712093951597,optimal
1389,{'CLIPAabctex'},0.7097712093951597,optimal
1390,{'MANptspp'},0.7097712093951597,optimal
1391,{'GLYOX_1'},0.7097712093951597,optimal
1392,{'IPPMIa'},-1.84670019809741e-15,optimal
1393,{'HACD4'},0.7097712093951501,optimal
1394,{'MCOATA'},-1.2844908993159459e-12,optimal
1395,{'FRNDPR2r_1'},0.7097712079128902,optimal
1396,{'EX_mobd_e'},0.7097712093952068,optimal
1397,{'FACOAL160'},0.6902147988644484,optimal
1398,{'CMHMI'},0.7097712093951327,optimal
1399,{'EX_inost_e'},0.709771209395078,optimal
1400,{'CAFFCOA'},0.709771209395078,optimal
1401,{'CYSabc2pp'},0.709771209395078,optimal
1402,{'HISTD'},0.709771209395078,optimal
1403,{'GHBpp'},0.709771209395078,optimal
1404,{'3HAD80'},7.159149466673581e-26,optimal
1405,{'ACACT5r_1'},0.7097712093951395,optimal
1406,{'EX_aso4_e'},0.7097712093952229,optimal
1407,{'THMabcpp'},0.7097712093952229,optimal
1408,{'ALPATE160pp'},0.7097712093952229,optimal
1409,{'ALAtex'},0.7097712093952229,optimal
1410,{'VPAMTr'},0.7097712093952229,optimal
1411,{'EX_sula_e'},0.7097712093952229,optimal
1412,{'CA2tex'},0.7097712093952229,optimal
1413,{'PGSA184_6_9_12_15'},0.7097712093952229,optimal
1414,{'OCOAT1'},0.7097712093952229,optimal
1415,{'SBP'},0.7097712093952229,optimal
1416,{'GTPCII'},0.7097712093952229,optimal
1417,{'EAR100y'},0.7097712093952229,optimal
1418,{'TKT1'},0.709599334876955,optimal
1419,{'3OAR141'},0.7097712093950531,optimal
1420,{'NDH1_1u'},0.7097712093948766,optimal
1421,{'ALR2x'},0.7097712093948766,optimal
1422,{'ACACT3r'},0.7097712093948871,optimal
1423,{'MNHNAtpp'},0.7097712093951121,optimal
1424,{'FAS120'},0.7097712093951121,optimal
1425,{'PRFGS_1'},0.7097712093951121,optimal
1426,{'RBCh'},0.7097712093951121,optimal
1427,{'SERt2rpp'},0.7097712093951121,optimal
1428,{'4HBZFCL'},0.7097712093951121,optimal
1429,{'MN6PP'},0.7097712093951121,optimal
1430,{'PHYTFDH2'},0.7097712093951113,optimal
1431,{'CHOLD'},0.7097712093950896,optimal
1432,{'CDGS'},0.7097712093950896,optimal
1433,{'EAR40y'},0.7097712093950896,optimal
1434,{'GLCtex'},0.7097712093950896,optimal
1435,{'ALDD20x'},0.7097712093950896,optimal
1436,{'KAT3'},0.7097712093951023,optimal
1437,{'MLTGY3pp'},0.7097712093950915,optimal
1438,{'DPHAPC60'},0.7097712093950915,optimal
1439,{'ASPO4'},0.7097712093950915,optimal
1440,{'OMBZLM'},0.7097712093950915,optimal
1441,{'GLUDGE_OLE_PALM'},0.7097712093950915,optimal
1442,{'HGYDAS'},0.7097711965004344,optimal
1443,{'3HAD121'},0.7097712093950839,optimal
1444,{'HTHRPDH'},0.7097712093950915,optimal
1445,{'SULR_2'},0.709771209395071,optimal
1446,{'RBK_L1'},0.709771209395071,optimal
1447,{'TREtex'},0.709771209395071,optimal
1448,{'HISabcpp'},0.709771209395071,optimal
1449,{'MOBDtex'},0.709771209395071,optimal
1450,{'DHQS'},-8.537071316351342e-16,optimal
1451,{'BUTSO3abcpp'},0.709771209395088,optimal
1452,{'PPA2'},0.7097712093952817,optimal
1453,{'GLYCLTDy'},0.7097712093952817,optimal
1454,{'HEPT2'},0.7097712093952817,optimal
1455,{'EX_oxa_e'},0.7097712093952817,optimal
1456,{'ABUTtex'},0.7097712093952817,optimal
1457,{'RBPCcx'},0.7097712093952817,optimal
1458,{'CBFCu'},0.7097712093952817,optimal
1459,{'EX_5dglcn_e'},0.7097712093952817,optimal
1460,{'ETHAt2pp'},0.7097712093952817,optimal
1461,{'PYK6'},0.7097712093952817,optimal
1462,{'EX_murein5px4px4p_e'},0.7097712093952196,optimal
1463,{'Kt1'},0.7097712093952196,optimal
1464,{'ALATA_D2'},0.7097712093949482,optimal
1465,{'ACACCT'},0.7097712093949482,optimal
1466,{'NO3R2bpp'},0.7097712093949482,optimal
1467,{'THII'},-5.862291252883164e-15,optimal
1468,{'ZCAROTDH2'},0.0,optimal
1469,{'FACOAE140'},0.7097712093950939,optimal
1470,{'LPLIPAL2E161'},0.7097712093951323,optimal
1471,{'DMPMT'},0.0,optimal
1472,{'EX_photon670_e'},0.7097712093950675,optimal
1473,{'IMPtex'},0.7097712093949541,optimal
1474,{'HSTPT'},0.7097712093949541,optimal
1475,{'EX_urea_e'},0.7097712093949482,optimal
1476,{'DAGK181'},0.7097712093949482,optimal
1477,{'CHLabcpp'},0.7097712093949482,optimal
1478,{'AACOAR_syn'},0.7097712093949482,optimal
1479,{'LIPAabcpp'},0.7097712093949482,optimal
1480,{'MALTabcpp'},0.7097712093949482,optimal
1481,{'PGK_1'},0.7097712093949482,optimal
1482,{'QUINtex'},0.7097712093949482,optimal
1483,{'EX_fum_e'},0.7097712093949482,optimal
1484,{'ADK1'},0.7097712093949482,optimal
1485,{'AMPMS2'},0.7097712093949952,optimal
1486,{'CYO1b_syn'},0.7097712093949952,optimal
1487,{'TRPTA'},0.7097712093949952,optimal
1488,{'ALCD19'},0.7097712093949952,optimal
1489,{'MMSAD2'},0.7097712093949952,optimal
1490,{'PRE3BS'},0.0,optimal
1491,{'CTBTabcpp'},0.7097712093950869,optimal
1492,{'ARBabcpp'},0.7097712093951426,optimal
1493,{'HACD3'},0.7097712093951426,optimal
1494,{'EX_zn2_e'},0.0,optimal
1495,{'SUCRabcpp_syn'},0.7097712093949641,optimal
1496,{'4H2KPILY'},0.7097712093951568,optimal
1497,{'ACOAD5f'},0.6222630106021871,optimal
1498,{'THRD_L'},0.7094488124635452,optimal
1499,{'CBPS'},1.63929451951278e-15,optimal
1500,{'UAGDP'},2.1144255358668563e-17,optimal
1501,{'GLYCOX1'},0.0,optimal
1502,{'COBALT2abcpp'},0.7097712093951412,optimal
1503,{'3PGtcx'},0.7097712093950942,optimal
1504,{'PG161abcpp'},0.7097712093950942,optimal
1505,{'PDHa'},0.7097712093950942,optimal
1506,{'ICLIPAS'},0.7097712093950942,optimal
1507,{'EX_hxan_e'},0.7097712093950942,optimal
1508,{'H6DH'},0.7097712093950942,optimal
1509,{'BWCOS'},0.7097712093950942,optimal
1510,{'EX_gly_e'},0.7097712093950942,optimal
1511,{'METOX1s'},0.7097712093950942,optimal
1512,{'TALA'},0.7097712093950942,optimal
1513,{'GTHS'},0.7097712093950495,optimal
1514,{'PSP_Lpp'},0.7097712093950495,optimal
1515,{'P5CRx'},0.7097712093950501,optimal
1516,{'EX_duri_e'},0.7097712093950679,optimal
1517,{'EX_lys__L_e'},0.7097712093950679,optimal
1518,{'PSD160'},0.7097712093950679,optimal
1519,{'CDGR'},0.7097712093950679,optimal
1520,{'CTPS1'},0.7097712093950679,optimal
1521,{'PGSA120'},0.7097712093950879,optimal
1522,{'PPNDH'},0.0,optimal
1523,{'PTRCabc'},0.7097712093951578,optimal
1524,{'EX_4hphac_e'},0.7097712093949846,optimal
1525,{'TRPS2'},0.7097712093949846,optimal
1526,{'RZ5PP'},0.0,optimal
1527,{'EX_leu__L_e'},0.7097712093949948,optimal
1528,{'PHETA1'},0.0,optimal
1529,{'LACZpp'},0.7097712093951121,optimal
1530,{'EX_feenter_e'},0.7097712093951251,optimal
1531,{'HEX7'},0.7097712093951251,optimal
1532,{'APENTAMAH'},0.7097712093950611,optimal
1533,{'GLNtex'},0.7097712093950611,optimal
1534,{'KARA1'},1.9892379867473256e-15,optimal
1535,{'ASPO5'},0.7097712093950133,optimal
1536,{'NNDMBRT'},0.0,optimal
1537,{'EPXQR'},0.7097712093955233,optimal
1538,{'DGNSK'},0.7097712093951215,optimal
1539,{'BIOMASS_MINERALS'},0.0,optimal
1540,{'GLYCLTtex'},0.7097712093952125,optimal
1541,{'CBL1abcpp'},0.7097712093950398,optimal
1542,{'PDS1_1'},0.7097712093950398,optimal
1543,{'BUTCT'},0.7097712093950398,optimal
1544,{'3HBZ4MO'},0.7097712093950398,optimal
1545,{'3OAR161'},0.709771209394719,optimal
1546,{'EX_glycogen_e'},0.7097712093949365,optimal
1547,{'G5SADs'},2.7650821070695537e-15,optimal
1548,{'NTD12'},0.7097712093950775,optimal
1549,{'CYTOM'},0.70977120939492,optimal
1550,{'G3PD'},0.70977120939492,optimal
1551,{'GLYC3Ptex'},0.70977120939492,optimal
1552,{'MLTGY4pp'},0.70977120939492,optimal
1553,{'FACOAL181t2pp'},0.70977120939492,optimal
1554,{'PE141abcpp'},0.70977120939492,optimal
1555,{'NDPK6'},0.70977120939492,optimal
1556,{'3HAD160'},0.7097712093951373,optimal
1557,{'ASCBptspp'},0.7097712093951373,optimal
1558,{'DASYN140'},0.7097712093951373,optimal
1559,{'3OAS180'},0.7097712093951373,optimal
1560,{'PDXPP'},0.7097712093951373,optimal
1561,{'NDH1_2p'},0.7097712093951373,optimal
1562,{'EX_4abut_e'},0.7097712093951373,optimal
1563,{'GLYCTO2'},0.7097712093951373,optimal
1564,{'G3PSabcpp'},0.7097712093951373,optimal
1565,{'EDTXS1'},0.7097712093951373,optimal
1566,{'FERtpp'},0.7097712093951373,optimal
1567,{'G1PTT'},0.7097712093951373,optimal
1568,{'2DGULRx'},0.7097712093951373,optimal
1569,{'EX_confrl_e'},0.7097712093951373,optimal
1570,{'ILETA'},-3.287227957934416e-15,optimal
1571,{'ASNS2'},0.7097712093950654,optimal
1572,{'DASYN183_6_9_12'},0.7097712093949782,optimal
1573,{'ECA4COLIPAabctex'},0.7097712093949782,optimal
1574,{'GLNabcpp'},0.7097712093949782,optimal
1575,{'EAR121x'},0.7097712093949782,optimal
1576,{'CMPtex'},0.7097712093949782,optimal
1577,{'DMSOR1pp'},0.7097712093949782,optimal
1578,{'S7PI'},0.7097712093949782,optimal
1579,{'PERD'},0.7097712093949782,optimal
1580,{'MCCC'},0.7097712093949782,optimal
1581,{'3NTD4pp'},0.7097712093949782,optimal
1582,{'GLYAT'},0.7097712093949782,optimal
1583,{'HMPK1'},0.7097708900274498,optimal
1584,{'FMNRx2'},0.7097712093949687,optimal
1585,{'ENO'},0.701892394524536,optimal
1586,{'OANTS'},0.7097712093950581,optimal
1587,{'ACOAD1f'},0.6222630106025657,optimal
1588,{'ACPPAT181'},0.7097712093950741,optimal
1589,{'MAN6PI'},0.7097712093950841,optimal
1590,{'EX_photon470_e'},0.7097712093950841,optimal
1591,{'RNTR3c2'},0.7097712093950841,optimal
1592,{'GDPTPDP'},0.7097712093951432,optimal
1593,{'PRASCSi'},6.218110445915934e-13,optimal
1594,{'COLIPAabctex'},0.7097712093952634,optimal
1595,{'KDOPP'},0.7097712093951772,optimal
1596,{'OCBT_1'},0.7097712093951772,optimal
1597,{'HADPCOADH3'},0.7097712093951772,optimal
1598,{'EX_acglu_e'},0.7097712093951772,optimal
1599,{'G3PAT161'},0.7097712093951772,optimal
1600,{'TREptspp'},0.7097712093951772,optimal
1601,{'DGSNtex'},0.7097712093951772,optimal
1602,{'Htabcpp'},0.7097712093951772,optimal
1603,{'WCOS'},0.7097712093951772,optimal
1604,{'SALCHS4abcpp'},0.7097712093951772,optimal
1605,{'GLYCtpp'},0.7097712093951772,optimal
1606,{'HCO3tex'},0.7097712093951772,optimal
1607,{'GLCP2'},0.7097712093951772,optimal
1608,{'3HBCOAHL'},0.7097712093951772,optimal
1609,{'BUTt2rpp'},0.7097712093951772,optimal
1610,{'L_LACD3'},0.7097712093951772,optimal
1611,{'ARBtex'},0.7097712093951772,optimal
1612,{'ASPO6'},0.7097712093951772,optimal
1613,{'GGDPR'},-1.944945498962915e-10,optimal
1614,{'MALT'},0.7097712093951589,optimal
1615,{'DAGK161'},0.7097712093951616,optimal
1616,{'PYRtex'},0.7097712093951616,optimal
1617,{'PNTK'},-6.503735042491154e-13,optimal
1618,{'EX_salchs4fe_e'},0.7097712093951396,optimal
1619,{'Cut1'},0.7097712093951511,optimal
1620,{'QUERT'},0.7097712093951511,optimal
1621,{'DURIt2'},0.7097712093951511,optimal
1622,{'MN2tipp'},0.7097712093951511,optimal
1623,{'HOXG'},0.7097712093951511,optimal
1624,{'HPROa'},0.7097712093951511,optimal
1625,{'TMDS'},0.7097712093951511,optimal
1626,{'UAGPT3'},0.0,optimal
1627,{'EX_dgsn_e'},0.7097712093950818,optimal
1628,{'PA140abcpp'},0.709771209395118,optimal
1629,{'PAPSR2'},0.709771209395118,optimal
1630,{'EX_glyc3p_e'},0.7097712093951094,optimal
1631,{'GARFT'},0.7097712093951094,optimal
1632,{'GLUDGE_HDE_HDE'},0.7097712093951094,optimal
